position;type;identity;sno;counts;ratio;around;deviation;ratio2;around2;cumul;mean;scoreA2;scoreB2;scoreC2
911;NA;NA;NA;6731;1,217839696;0,5993025;0,378793368;0,821126133;0,503332328;0,700291366;0,700291366;-0,135658865;0,644959659;0,392117765
912;NA;NA;NA;9396;1,395929282;0,481782437;0,463249608;0,716368668;0,801280233;0,693399281;0,693399281;-0,522112813;0,172328235;0,147009919
913;NA;NA;NA;25717;2,737015751;-0,413978462;1,51518166;0,365361434;0,905016125;-1,803718454;-1,803718454;-0,646585201;0,743009197;-2,891627342
914;NA;NA;NA;4929;0,191663102;0,947727687;0,218069959;5,217488334;-3,193458446;0,875925375;0,875925375;0,008819676;1,643525141;0,621764943
915;NA;NA;NA;5254;1,065936295;0,601261087;0,545681624;0,938142368;0,804123063;0,755143361;0,755143361;-0,661953759;1,110931945;0,526323032
916;NA;NA;NA;11214;2,13437381;-0,350000411;1,277100348;0,468521491;0,909025636;-1,020993955;-1,020993955;-0,492288978;0,589117019;-1,434094181
917;NA;NA;NA;3179;0,28348493;0,91271772;0,242631435;3,527524379;-1,691987499;0,870931587;0,870931587;0,141298838;1,388737173;0,581445306
918;NA;NA;NA;5153;1,620949984;0,27520947;0,780719403;0,616922181;0,829145454;0,568915616;0,568915616;-0,472775288;0,269279864;0,212184122
919;NA;NA;NA;8629;1,67455851;-0,193786781;1,147236759;0,597172326;0,862621762;-0,321952818;-0,321952818;-0,612148033;0,608495456;-1,554708925
920;NA;NA;NA;3283;0,380461235;0,870083873;0,24298733;2,628388669;-0,450118854;0,504495076;0,504495076;-0,064373454;0,451911982;0,311318307
921;NA;NA;NA;1709;0,520560463;0,808476732;0,260366182;1,921006437;0,138906279;0,829520356;0,829520356;0,22613605;1,885118498;0,653526251
922;NA;NA;NA;3488;2,040959626;-0,345607693;1,360667967;0,489965596;0,85056398;0,151311571;0,151311571;-0,176349556;0,043980329;-0,046017378
923;NA;NA;NA;4674;1,340022936;0,47535554;0,573861906;0,746255884;0,648230834;0,369819146;0,369819146;-0,353564096;0,179166901;-0,218331356
924;NA;NA;NA;3704;0,792468977;0,72440799;0,290780072;1,26187905;0,264282752;0,745206424;0,745206424;-0,048377201;0,272526458;0,214207156
925;NA;NA;NA;6498;1,754319654;0,012976622;0,991332851;0,570021545;0,766004858;0,038863434;0,038863434;-0,328542269;0,399919826;-0,66661492
926;NA;NA;NA;4001;0,615727916;0,789319163;0,379250004;1,624093977;0,064750245;0,583187604;0,583187604;-0,198293227;0,334812857;0,250878274
927;NA;NA;NA;3227;0,806548363;0,711109268;0,482879905;1,239851255;0,377056046;0,790605731;0,790605731;0,155091641;0,884701298;0,469489113
928;NA;NA;NA;8041;2,491788038;-0,871853261;2,426310173;0,401318244;0,870102193;-0,23802689;-0,23802689;-0,49072491;0,497902459;-0,991890535
929;NA;NA;NA;5805;0,721925134;0,699357428;0,489213673;1,385185185;0,395799482;0,285607728;0,285607728;-0,382484956;0,246401182;-0,327040733
930;NA;NA;NA;3008;0,518173988;0,821657899;0,344640056;1,929853723;-0,128141973;0,715126289;0,715126289;0,137250241;0,776495076;0,437175636
931;NA;NA;NA;2966;0,986037234;0,460240943;0,651134517;1,014160486;0,608594679;0,616148632;0,616148632;0,011084787;0,460442056;0,315348589
932;NA;NA;NA;4779;1,611260958;-0,038421449;1,15465993;0,620631931;0,772056321;0,177281982;0,177281982;-0,240706276;0,325011011;-0,481654932
933;NA;NA;NA;3834;0,802259887;0,619396034;-0,205713353;1,246478873;0,392985412;0,523657479;0,523657479;-0,211949559;0,123982708;-0,141572118
934;NA;NA;NA;3055;0,796817945;0,601835446;-0,411019625;1,254991817;0,427918923;0,55219058;0,55219058;-0,057876478;0,066263089;0,062164236
935;NA;NA;NA;2510;0,821603928;0,499768136;0,488870119;1,217131474;0,502545715;0,428985573;0,428985573;-0,040605796;0,050902345;0,048455161
936;NA;NA;NA;1926;0,767330677;0,661654009;0,075681137;1,303219107;0,35820301;0,620778279;0,620778279;-0,007034721;0,394955344;0,283236541
937;NA;NA;NA;1769;0,918483904;0,54644908;0,29461993;1,088750707;0,57990255;0,691549263;0,691549263;-0,074974922;0,367276241;0,268729943
938;NA;NA;NA;3536;1,998869418;-0,435506011;2,435169063;0,500282805;0,836649447;-0,236466317;-0,236466317;-0,454382778;0,547780605;-1,212073819
939;NA;NA;NA;1635;0,462386878;0,796504552;-0,008389092;2,162691131;-0,037426623;0,546600161;0,546600161;-0,147322516;0,142195342;0,124559673
940;NA;NA;NA;1041;0,636697248;0,729731584;0,075679686;1,570605187;0,296695771;0,68705736;0,68705736;0,030889049;0,77323467;0,436294977
941;NA;NA;NA;1031;0,990393852;0,386256377;0,649864238;1,009699321;0,644383135;0,506422055;0,506422055;-0,013121143;0,231767646;0,188306711
942;NA;NA;NA;1299;1,259941804;0,430131661;0,372996736;0,793687452;0,626587733;0,4063916;0,4063916;-0,145311736;0,023360324;0,022844247
943;NA;NA;NA;1128;0,868360277;0,644612207;0,064090728;1,151595745;0,382651539;0,724215407;0,724215407;0,0279969;0,350146846;0,259510072
944;NA;NA;NA;2173;1,92641844;-0,148640425;1,374454887;0,519098021;0,803818606;0,119474382;0,119474382;-0,42996338;0,447985765;-0,812224295
945;NA;NA;NA;1543;0,710078233;0,671313879;-0,021219835;1,408295528;0,38758919;0,389838015;0,389838015;-0,288419763;0,196959367;-0,245464973
946;NA;NA;NA;796;0,515878159;0,762571857;-0,154390928;1,938442211;0,10836215;0,714434521;0,714434521;0,093960475;0,588951991;0,370947281
947;NA;NA;NA;804;1,010050251;0,275879578;0,470257542;0,990049751;0,666297186;0,354283788;0,354283788;-0,183283512;0,042137954;0,040482397
948;NA;NA;NA;562;0,699004975;0,592880657;-0,092264431;1,430604982;0,432687999;0,499834265;0,499834265;0,062497618;0,152893335;0,1328217
949;NA;NA;NA;486;0,864768683;0,630228543;-0,293670205;1,156378601;0,406787874;0,553233445;0,553233445;-0,027592344;0,445369069;0,308573568
950;NA;NA;NA;507;1,043209877;0,605900962;-0,125302196;0,958579882;0,476238348;0,676546946;0,676546946;0,116420887;0,842830501;0,457845565
951;NA;NA;NA;976;1,92504931;0,126447546;0,650620946;0,519467213;0,74719293;0,398436552;0,398436552;-0,101827289;0,026477401;0,025820178
952;NA;NA;NA;1762;1,805327869;0,390252149;0,37645653;0,553916005;0,670425558;0,073791234;0,073791234;-0,457237075;0,231901364;-0,302139245
953;NA;NA;NA;1223;0,694097616;0,808136391;-0,783999124;1,440719542;-0,24266968;0,777352805;0,777352805;0,167911875;0,828560372;0,453324237
954;NA;NA;NA;2763;2,259198692;0,128129607;0,710390725;0,442634817;0,74656922;0,347267618;0,347267618;-0,131692181;0,019394089;0,019031869
955;NA;NA;NA;3442;1,245747376;0,528177507;-0,191024513;0,80273097;0,56640563;0,56617415;0,56617415;-0,140052657;0,023403702;-0,023971691
956;NA;NA;NA;4947;1,437245787;0,454256718;0,296489723;0,695775217;0,604170794;0,386677342;0,386677342;-0,218613064;0,266503212;-0,363432625
957;NA;NA;NA;4403;0,890034364;0,649709187;-0,131833861;1,123552124;0,319097966;0,586604283;0,586604283;-0,146928899;0,025646541;0,025010781
958;NA;NA;NA;3840;0,872132637;0,592605342;-0,298367814;1,146614583;0,52349938;0,676056745;0,676056745;-0,114602605;0,163170227;0,140312014
959;NA;NA;NA;5862;1,5265625;0,097056037;0,711024701;0,65506653;0,759508147;-0,021948841;-0,021948841;-0,313358513;0,41642055;-0,713771349
960;NA;NA;NA;2507;0,427669737;0,799973537;-0,792063243;2,338252892;-0,140953718;0,748045766;0,748045766;0,025263833;0,485026861;0,326699225
961;NA;NA;NA;2987;1,191463901;0,332955454;0,31656484;0,839303649;0,696117995;0,386992038;0,386992038;-0,236117098;0,017631931;0,017332133
962;NA;NA;NA;2049;0,685972548;0,617512071;-0,299637829;1,457784285;0,441028623;0,577466393;0,577466393;0,024222502;0,147278562;0,128426708
963;NA;NA;NA;1910;0,93216203;0,487828057;-0,322382176;1,072774869;0,537420714;0,550550917;0,550550917;-0,091574537;0,103486739;0,093826082
964;NA;NA;NA;1978;1,035602094;0,365530078;-0,824410415;0,96562184;0,613273777;0,374269396;0,374269396;-0,109150909;0,150860349;-0,177768376
965;NA;NA;NA;1438;0,726996967;0,600273807;0,098205495;1,375521558;0,383008714;0,539414553;0,539414553;-0,010258584;0,081818514;0,07567915
966;NA;NA;NA;1322;0,919332406;0,593218785;0,12093247;1,08774584;0,4785553;0,439578056;0,439578056;-0,112451693;0,194633409;0,163026274
967;NA;NA;NA;992;0,750378215;0,696830454;0,113258453;1,33266129;0,285937328;0,796420791;0,796420791;0,229212348;0,837812053;0,456124657
968;NA;NA;NA;1991;2,007056452;-0,285332887;1,198771671;0,498242089;0,896011127;0,265878374;0,265878374;-0,608404787;0,322130628;-0,475562663
969;NA;NA;NA;2582;1,296835761;0,662553882;0,661391616;0,771107668;0,817089635;-1,555329416;-1,555329416;-0,710981703;0,487866006;-0,953334661
970;NA;NA;NA;404;0,156467854;0,964878913;0,493215704;6,391089109;-3,773212713;0,959294955;0,959294955;0,616435499;4,037621832;0,801886671
971;NA;NA;NA;1928;4,772277228;-1,557930257;2,285074267;0,209543568;0,953710996;-0,436159555;-0,436159555;-0,438319245;0,122888871;-0,140189243
972;NA;NA;NA;1608;0,834024896;0,821852367;0,553776941;1,199004975;0,685611147;0,607570865;0,607570865;-0,377989348;0,777338;0,437513808
973;NA;NA;NA;2322;1,444029851;0,723606161;0,618336075;0,69250646;0,393289364;0,768047622;0,768047622;0,219594505;1,47715069;0,596414033
974;NA;NA;NA;6944;2,990525409;-0,193538849;1,125479028;0,334389401;0,812489083;0,248242425;0,248242425;-0,05376012;0,016710242;0,016437927
975;NA;NA;NA;12862;1,852246544;0,389934247;0,561288638;0,539884932;0,690023699;0,291469763;0,291469763;-0,466097112;0,425420525;-0,740503467
976;NA;NA;NA;11330;0,880889442;0,755919972;0,043186768;1,13521624;0,193005279;0,545286304;0,545286304;-0,264033767;0,066821807;-0,071613468
977;NA;NA;NA;8575;0,756840247;0,694036145;0,134135893;1,321282799;0,334652636;0,717100169;0,717100169;0,027380238;0,357150309;0,263184553
978;NA;NA;NA;13878;1,618425656;0,158035629;0,665779774;0,617884421;0,740164192;0,153272368;0,153272368;-0,29158421;0,259976261;-0,35134221
979;NA;NA;NA;8267;0,595691022;0,747012671;-0,375441629;1,678722632;0,148509107;0,735649606;0,735649606;-0,005910268;0,387193492;0,27914437
980;NA;NA;NA;13318;1,610983428;0,224014874;0,535531763;0,62073885;0,724286541;0,317625146;0,317625146;-0,240626347;0,191517065;-0,236906487
981;NA;NA;NA;9629;0,723006457;0,643508524;-0,382805321;1,383113511;0,411235419;0,650619525;0,650619525;-0,16659269;0,06964803;0,065119357
982;NA;NA;NA;11699;1,214975595;0,357452826;-0,064157284;0,8230618;0,657730525;0,387484184;0,387484184;-0,231114023;0,224554656;-0,28961346
983;NA;NA;NA;7424;0,634584152;0,610389718;0,131749699;1,575835129;0,417515543;0,557482833;0,557482833;-0,121182265;0,033393585;0,0323187
984;NA;NA;NA;6037;0,813173491;0,598311167;0,182405204;1,229749876;0,504575947;0,504169294;0,504169294;-0,137489439;0,11885253;0,10624289
985;NA;NA;NA;3057;0,50637734;0,705917903;-0,033203417;1,974811907;0,410027422;0,772254488;0,772254488;0,035938741;0,661689787;0,398281337
986;NA;NA;NA;5175;1,692836114;-0,189171062;1,29264333;0,590724638;0,838591073;-0,434029273;-0,434029273;-0,449119112;0,400471813;-0,668193617
987;NA;NA;NA;1569;0,303188406;0,884550128;0,123647746;3,298279159;-0,678887483;0,803745238;0,803745238;0,145575278;1,181159906;0,541686525
988;NA;NA;NA;1921;1,224346718;0,457009624;0,608925352;0,816762103;0,722940349;0,651590833;0,651590833;-0,123535434;0,630524673;0,386823913
989;NA;NA;NA;3513;1,828735034;-0,276994356;1,334038328;0,546826075;0,846172041;-0,040532941;-0,040532941;-0,417227768;0,464240781;-0,866970617
990;NA;NA;NA;2406;0,684884714;0,729704215;0,138480488;1,460099751;0,195928474;0,399451834;0,399451834;-0,225704564;0,044781668;-0,046901479
991;NA;NA;NA;1568;0,651704073;0,770279296;0,07952898;1,534438776;0,069199453;0,752353324;0,752353324;0,115942423;0,872697997;0,466169725
992;NA;NA;NA;2137;1,362882653;0,251234724;0,886425377;0,733738886;0,734427351;0,50055904;0,50055904;-0,184084236;0,148232485;0,129148838
993;NA;NA;NA;3841;1,797379504;0,512809484;0,743765982;0,55636553;0,749883357;0,216177336;0,216177336;-0,613527495;0,041055919;-0,042825298
994;NA;NA;NA;1945;0,506378547;0,880583865;0,555119691;1,974807198;-0,080454812;0,912223008;0,912223008;0,135183177;1,590144426;0,614042967
995;NA;NA;NA;9448;4,857583548;-2,088980472;3,288673294;0,205863675;0,94386215;-0,941474162;-0,941474162;-0,7545965;0,68612106;-2,186678975
996;NA;NA;NA;4375;0,463060965;0,87427783;0,594246378;2,159542857;0,206032149;0,26667911;0,26667911;-0,653919317;0,081322765;-0,08854361
997;NA;NA;NA;1655;0,378285714;0,905246411;0,576917325;2,643504532;-0,340919609;0,862160604;0,862160604;0,287971297;1,873998856;0,652189783
998;NA;NA;NA;2688;1,624169184;-0,143201684;1,066532409;0,615699405;0,819074797;0,228965074;0,228965074;-0,178045366;0,057612887;0,054493618
999;NA;NA;NA;2795;1,039806548;0,573819749;0,487544448;0,961717352;0,601131832;0,550518945;0,550518945;-0,214725897;0,081978014;0,075791855
1000;NA;NA;NA;2684;0,960286225;0,616997417;0,418934583;1,041356185;0,527218141;0,712432262;0,712432262;-0,111441131;0,212476723;0,175295744
1001;NA;NA;NA;5145;1,916915052;-0,152790879;1,163487052;0,521671526;0,807867108;-0,291956065;-0,291956065;-0,382168019;0,528233477;-1,120153988
1002;NA;NA;NA;2231;0,433624879;0,845834856;0,067638585;2,306140744;-0,431121252;0,694445561;0,694445561;-0,078879266;0,518463497;0,341540326
1003;NA;NA;NA;1990;0,891976692;0,632627688;0,351954687;1,121105528;0,543056266;0,722042954;0,722042954;-0,029070339;0,6809194;0,405208555
1004;NA;NA;NA;3694;1,856281407;-0,120335726;1,168541365;0,538711424;0,81145822;-0,040899286;-0,040899286;-0,278627055;0,338394701;-0,511684508
1005;NA;NA;NA;2398;0,649160801;0,756904769;-0,043112573;1,540450375;0,038537154;0,661683985;0,661683985;-0,012505389;0,351692591;0,260267078
1006;NA;NA;NA;3211;1,339032527;0,514728769;0,40857657;0,746807848;0,566463201;0,619921076;0,619921076;-0,075585991;0,321205021;0,2431725
1007;NA;NA;NA;4025;1,253503581;0,386599893;0,545972156;0,797763975;0,725113382;0,591155128;0,591155128;-0,374811;0,044513295;-0,046599151
1008;NA;NA;NA;7083;1,759751553;0,089696357;0,844813459;0,568262036;0,795710362;-0,392279912;-0,392279912;-0,458943767;0,578694761;-1,374036375
1009;NA;NA;NA;2402;0,339121841;0,873344321;-0,85268068;2,948792673;-0,874256181;0,723923402;0,723923402;0,062564491;0,730008542;0,422069699
1010;NA;NA;NA;2245;0,934637802;0,606788128;0,162830717;1,069933185;0,574502484;0,692741812;0,692741812;-0,00702196;0,814606083;0,449026383
1011;NA;NA;NA;3159;1,407126949;0,105356738;0,829125248;0,710667933;0,778695496;0,358806275;0,358806275;-0,182939908;0,120036642;-0,13646003
1012;NA;NA;NA;3942;1,247863248;0,419373501;0,311017768;0,801369863;0,612255812;0,182251111;0,182251111;-0,289421481;0,292984236;-0,414544321
1013;NA;NA;NA;2460;0,624048706;0,763470588;-1,124059251;1,602439024;-0,054871278;0,702279631;0,702279631;0,105150553;0,483169016;0,325857282
1014;NA;NA;NA;3278;1,332520325;0,359172115;0,24844653;0,750457596;0,641088675;0,487488116;0,487488116;-0,01478011;0,126145648;0,112045736
1015;NA;NA;NA;4226;1,289200732;0,416532231;0,165594896;0,775674397;0,615804117;0,470691689;0,470691689;-0,161712228;0,049331989;-0,051904837
1016;NA;NA;NA;4216;0,997633696;0,564734715;-0,124759407;1,002371917;0,524851147;0,634354722;0,634354722;-0,209656309;0,00600327;0,005968853
1017;NA;NA;NA;6176;1,464895636;0,267265768;0,620818506;0,682642487;0,703974728;-0,042103697;-0,042103697;-0,266866989;0,38429488;-0,624318264
1018;NA;NA;NA;3072;0,497409326;0,829073473;-0,131129498;2,010416667;-0,351473163;0,743913393;0,743913393;0,039900777;0,789756281;0,441344953
1019;NA;NA;NA;3730;1,214192708;0,483924681;0,463259888;0,823592493;0,658753313;0,658911256;0,658911256;-0,064230478;0,477288437;0,323142749
1020;NA;NA;NA;7995;2,143431635;-0,336601855;1,500902062;0,466541588;0,833897831;-0,21631651;-0,21631651;-0,383401584;0,501066323;-1,0045262
1021;NA;NA;NA;4795;0,599749844;0,794086222;0,124285124;1,667361835;-0,096031166;0,590666036;0,590666036;-0,182319911;0,19225451;0,161281117
1022;NA;NA;NA;4296;0,895933264;0,671847118;0,271380095;1,116154562;0,387245849;0,709237786;0,709237786;0,108271043;0,574403194;0,364892624
1023;NA;NA;NA;6752;1,5716946;0,06818265;0,912332788;0,636255924;0,746628454;0,314156781;0,314156781;-0,177905692;0,164231102;-0,19653783
1024;NA;NA;NA;7735;1,145586493;0,47633682;0,256191356;0,87291532;0,560130912;0,274351919;0,274351919;-0,251978516;0,242213438;-0,31968733
1025;NA;NA;NA;5663;0,732126697;0,738625827;-0,348566846;1,365883807;0,072367018;0,66510088;0,66510088;0,038187849;0,427004349;0,299268314
1026;NA;NA;NA;6657;1,17552534;0,457317198;0,323694017;0,850683491;0,591575933;0,586204628;0,586204628;-0,007663533;0,250545446;0,200372999
1027;NA;NA;NA;11379;1,709328526;0,236325171;0,554945351;0,585025046;0,715092058;0,272857626;0,272857626;-0,291345914;0,210156322;-0,266102916
1028;NA;NA;NA;8480;0,745232446;0,715251725;-0,014976616;1,341863208;0,309390082;0,746426047;0,746426047;-0,159682065;0,246036031;0,197473676
1029;NA;NA;NA;15465;1,82370283;0,061784088;0,843339133;0,54833495;0,77760037;0,428390915;0,428390915;-0,343936783;0,430070715;-0,754689264
1030;NA;NA;NA;8131;0,525767863;0,702994395;0,950610704;1,901980076;0,794997743;0,790438996;0,790438996;-0,341222089;9,06E-05;9,06E-05
1031;NA;NA;NA;7377;0,907268479;0,936567311;0,934385836;1,10220957;0,877883597;-2,413394805;-2,413394805;-0,262992595;0,202037351;0,16809805
1032;hs_rRNA_18S;Am1031;SNORD59A, SNORD59B;474;0,064253762;0,995453652;0,930594432;15,56329114;-5,763356922;0,995818637;0,995818637;0,875172424;17,9899169;0,947445511
1033;NA;NA;NA;12415;26,19198312;-23,10146915;146,293054;0,038179621;0,996183622;-11,1276537;-11,1276537;-0,681985467;0,595307837;-1,471306817
1034;NA;NA;NA;7959;0,64107934;0,952796807;0,931466458;1,55986933;0,846161745;0,723965658;0,723965658;-0,688669541;0,381869876;-0,617907925
1035;NA;NA;NA;4464;0,560874482;0,959309151;0,955525221;1,782930108;0,495134508;0,496559734;0,496559734;-0,090962123;0,250562857;0,200395956
1036;NA;NA;NA;1542;0,345430108;0,951139327;0,955856776;2,894941634;0,033810317;0,565464393;0,565464393;0,194433332;2,241634547;0,691651932
1037;NA;NA;NA;600;0,389105058;0,944875333;0,876632742;2,57;0,179789459;0,963619598;0,963619598;0,636048627;6,698791488;0,870297576
1038;NA;NA;NA;7529;12,54833333;-12,33624373;70,86183546;0,079691858;0,982363863;-5,926265379;-5,926265379;-0,736064489;0,679988817;-2,125772971
1039;NA;NA;NA;4989;0,662637801;0,907353525;0,885194581;1,509120064;0,483712975;0,366965791;0,366965791;-0,548545333;0,34545934;-0,527950611
1040;NA;NA;NA;2418;0,484666266;0,936858373;0,883267825;2,063275434;-0,173421944;0,731887985;0,731887985;0,145318245;0,775353017;0,43683346
1041;NA;NA;NA;2134;0,88254756;0,629910835;0,921281079;1,133083411;0,526917598;0,639771102;0,639771102;-0,056669642;0,886996179;0,470173926
1042;NA;NA;NA;2685;1,258200562;0,478038887;0,106219052;0,794785847;0,649631368;0,624370148;0,624370148;0,214417147;0,65450484;0,395678596
1043;NA;NA;NA;6347;2,363873371;-0,070869051;1,15934943;0,423034504;0,770701409;0,298279872;0,298279872;-0,188223709;0,21648758;-0,276359518
1044;NA;NA;NA;6918;1,089963762;0,572199173;0,051728268;0,917461694;0,667428794;0,631006099;0,631006099;-0,634805621;0,273807441;-0,377120287
1045;NA;NA;NA;8192;1,184157271;0,551720679;0,684913118;0,844482422;0,689813025;-0,525807461;-0,525807461;-0,325719898;0,412495905;-0,702261691
1046;NA;NA;NA;2371;0,289428711;0,926997558;0,469874647;3,455082244;-1,6033356;0,863655488;0,863655488;0,252571409;2,505314192;0,714804838
1047;NA;NA;NA;3651;1,539856601;0,495016999;0,703176466;0,64941112;0,800313418;0,714921292;0,714921292;-0,000350467;1,281785035;0,561814041
1048;NA;NA;NA;15025;4,115310874;-1,6913379;3,46291271;0,242995008;0,934825584;-1,004368534;-1,004368534;-0,614845698;0,67766573;-2,102803637
1049;NA;NA;NA;7659;0,509750416;0,869505447;0,516935321;1,961744353;-0,317399168;0,592538201;0,592538201;-0,417021258;0,063367459;0,059598626
1050;NA;NA;NA;5508;0,719153937;0,792241039;0,54349801;1,390522876;0,315570954;0,771447058;0,771447058;0,071437401;0,683193053;0,405934861
1051;NA;NA;NA;7922;1,438271605;0,050904695;0,973192728;0,69527897;0,750653077;0,206028908;0,206028908;-0,163272153;0,169964859;-0,204799411
1052;NA;NA;NA;6810;0,859631406;0,664255936;0,210124388;1,16328928;0,361153122;0,499711231;0,499711231;-0,150029859;0,196674884;0,164371309
1053;NA;NA;NA;6417;0,942290749;0,658009715;0,231675369;1,061243572;0,335166525;0,720665413;0,720665413;0,194485468;0,673832642;0,402606184
1054;NA;NA;NA;12969;2,021037868;-0,104764477;1,17430029;0,494795281;0,783321111;0,295710863;0,295710863;-0,250619867;0,24406931;-0,322905538
1055;NA;NA;NA;15455;1,191687871;0,409210977;0,798608536;0,839145907;0,696186202;0,336443453;0,336443453;-0,590242941;0,441845102;-0,791709124
1056;NA;NA;NA;10280;0,665156907;0,813359897;0,589030474;1,503404669;0,263675928;0,358833615;0,358833615;-0,174325346;0,13841066;0,121592754
1057;NA;NA;NA;4171;0,4057393;0,86247231;0,573376155;2,464636778;-0,095692666;0,891020326;0,891020326;0,303612268;1,893355452;0,654434737
1058;NA;NA;NA;14637;3,5092304;-1,915224507;5,050885655;0,284962766;0,919568341;-0,83610204;-0,83610204;-0,535359534;0,516465796;-1,068256949
1059;NA;NA;NA;7822;0,534399126;0,814836109;0,590407994;1,871260547;0,243020427;0,570695303;0,570695303;-0,311896407;0,030285191;0,029398607
1060;NA;NA;NA;6275;0,802224495;0,763050445;0,618197675;1,246533865;0,326554498;0,712583809;0,712583809;-0,017993083;0,575961893;0,365503845
1061;NA;NA;NA;6620;1,05498008;0,403454135;0,797832281;0,947885196;0,662117172;0,588275882;0,588275882;-0,105515426;0,178479161;0,151468133
1062;NA;NA;NA;11073;1,67265861;-0,034989541;1,069629043;0,597850628;0,77309763;-0,054580843;-0,054580843;-0,337548484;0,463651227;-0,864604013
1063;NA;NA;NA;5843;0,527679942;0,781090552;-0,312870009;1,89508814;-0,074172144;0,608025808;0,608025808;-0,058485348;0,24004377;0,193603568
1064;NA;NA;NA;4951;0,847338696;0,630015968;-0,037445587;1,180165623;0,434961064;0,662027097;0,662027097;0,04131523;0,5027368;0,334592436
1065;NA;NA;NA;6169;1,246010907;0,241348632;0,634359389;0,802561193;0,694038227;0,399406284;0,399406284;-0,11130574;0,057672951;-0,061213219
1066;NA;NA;NA;6996;1,134057384;0,468944737;0,202577074;0,881789594;0,557463936;0,441548638;0,441548638;-0,182538152;0,138619559;-0,160953924
1067;NA;NA;NA;5427;0,775728988;0,637607964;-0,293571073;1,289110006;0,41415254;0,679565979;0,679565979;-0,093116516;0,143103014;0,125208384
1068;NA;NA;NA;7608;1,401879491;0,19029927;0,64705651;0,713328076;0,721523994;0,048049896;0,048049896;-0,264195948;0,338491122;-0,511797189
1069;NA;NA;NA;3798;0,499211356;0,784816509;-0,482454127;2,003159558;-0,094199478;0,705325578;0,705325578;0,06410231;0,494257492;0,330829578
1070;NA;NA;NA;4002;1,05371248;0,461986966;0,247833988;0,949025487;0,625834647;0,604517253;0,604517253;-0,145322475;0,273229289;0,214637623
1071;NA;NA;NA;5637;1,408545727;0,104473114;0,747190302;0,709952102;0,74704754;0,148227619;0,148227619;-0,225983575;0,351925842;-0,543181949
1072;NA;NA;NA;3424;0,607415292;0,708068039;-0,660153166;1,646320093;0,191982125;0,638901414;0,638901414;-0,076944766;0,135904725;0,119675237
1073;NA;NA;NA;3374;0,985397196;0,477464284;-0,209188404;1,014819206;0,569734788;0,43527346;0,43527346;-0,115467597;0,026682261;0,025996323
1074;NA;NA;NA;2408;0,713692946;0,607682438;-0,900181213;1,401162791;0,393082637;0,583937786;0,583937786;0,098512427;0,227261803;0,185240588
1075;NA;NA;NA;2509;1,041943522;0,444757874;-0,788419675;0,959744918;0,560193134;0,49881089;0,49881089;-0,032967672;0,084808136;0,078206727
1076;NA;NA;NA;2518;1,003587086;0,454598231;-1,272183005;0,996425735;0,552863905;0,490890093;0,490890093;-0,042197337;0,017383674;-0,017698362
1077;NA;NA;NA;2645;1,050436855;0,474621981;0,458866502;0,951984877;0,527181956;0,386538961;0,386538961;-0,050715178;0,071349007;-0,07686209
1078;NA;NA;NA;2312;0,874102079;0,694431451;0,232840465;1,144031142;0,298455942;0,768506125;0,768506125;-0,052315391;0,504232371;0,335305466
1079;NA;NA;NA;2495;1,079152249;0,532849692;0,498697627;0,926653307;0,8425808;0,735403015;0,735403015;-0,291101523;0,241860661;0,194819533
1080;NA;NA;NA;6457;2,587975952;-0,740073988;1,455632198;0,386402354;0,937956337;-3,33507938;-3,33507938;-0,633706542;0,761776499;-3,199818565
1081;NA;NA;NA;695;0,107635125;0,973857014;0,566832221;9,290647482;-5,930084771;0,890182947;0,890182947;0,169668239;3,32142317;0,768850379
1082;NA;NA;NA;635;0,913669065;0,742018219;0,685189212;1,094488189;0,806508879;0,849720366;0,849720366;0,239733499;3,287818603;0,767062458
1083;NA;NA;NA;2320;3,653543307;-1,75043054;1,833981911;0,273706897;0,957422514;-0,854781286;-0,854781286;-0,372512558;0,506927595;-1,028998849
1084;NA;NA;NA;1703;0,734051724;0,821462905;0,695874444;1,36230182;0,040867967;0,6929467;0,6929467;-0,4593236;0,271852607;0,213844042
1085;NA;NA;NA;1535;0,901350558;0,75851539;0,718227897;1,109446254;0,564430495;0,831094641;0,831094641;-0,133529162;0,585149397;0,369296311
1086;NA;NA;NA;4228;2,754397394;-1,234073674;1,715588329;0,363055818;0,903673892;-0,890517014;-0,890517014;-0,609351526;0,685056813;-2,176810219
1087;NA;NA;NA;1366;0,323084201;0,891496488;0,615203895;3,095168375;-0,546960353;0,477352263;0,477352263;-0,274553751;0,429195703;0,30045955
1088;NA;NA;NA;693;0,507320644;0,899299269;0,615345523;1,971139971;0,063208038;0,873927897;0,873927897;-0,196032707;3,639921128;0,78472279
1089;NA;NA;NA;1242;1,792207792;0,449431282;0,81131675;0,557971014;0,848556526;0,68773415;0,68773415;0,079124831;1,36054537;0,576565584
1090;NA;NA;NA;6466;5,206119163;-1,275108317;3,662091836;0,192081658;0,926037018;-0,764898263;-0,764898263;-0,610023041;0,596900865;-1,481347579
1091;NA;NA;NA;3064;0,473863285;0,897952766;0,319466124;2,110313316;-0,254688209;0,852225399;0,852225399;-0,462336304;0,333158753;0,249962959
1092;NA;NA;NA;5525;1,803198433;0,476983094;0,741975758;0,554570136;0,806498033;0,283906167;0,283906167;-0,452428691;0,365087529;-0,57518419
