position;type;identity;sno;counts;ratio;around;deviation;ratio2;around2;cumul;mean;scoreA2;scoreB2;scoreC2
853;NA;NA;NA;3251;0,723892229;0,741998564;-0,336071465;1,381421101;0,05902395;0,732383892;0,732383892;0,034542276;0,40335502;0,287484932
854;NA;NA;NA;4993;1,535835128;0,268141026;0,579207666;0,651111556;0,722769221;0,459341135;0,459341135;-0,283683107;0,141554075;-0,164934212
855;NA;NA;NA;6125;1,226717404;0,413823324;0,367075587;0,815183673;0,650541244;0,080761585;0,080761585;-0,356651961;0,349506847;-0,537430064
856;NA;NA;NA;3188;0,520489796;0,80324772;-0,269363621;1,921267252;-0,252300154;0,799265444;0,799265444;0,17718461;0,619910548;0,382756056
857;NA;NA;NA;4480;1,405269762;0,113655542;0,831255974;0,711607143;0,795283168;0,421166391;0,421166391;-0,454220802;0,113391043;-0,127925158
858;NA;NA;NA;5031;1,122991071;0,420669562;0,44012635;0,89047903;0,728677239;-0,38434593;-0,38434593;-0,408237345;0,418809095;-0,720851523
859;NA;NA;NA;1513;0,30073544;0,888286968;-0,566568637;3,325181758;-1,189361422;0,843359582;0,843359582;0,381148545;1,480845443;0,597070573
860;NA;NA;NA;2497;1,650363516;0,098997119;0,834930092;0,605927113;0,798432196;0,422055146;0,422055146;-0,139491776;0,249041338;0,19944991
861;NA;NA;NA;3010;1,205446536;0,331410916;0,389782632;0,829568106;0,745113173;0,424544532;0,424544532;-0,33553463;0,238380325;-0,313127834
862;NA;NA;NA;3113;1,034219269;0,54189976;0,465263263;0,966912946;0,517678148;0,289561233;0,289561233;-0,182354358;0,239478755;-0,315020677
863;NA;NA;NA;1932;0,620623193;0,750705369;0,069310868;1,611283644;0,037222707;0,681300078;0,681300078;0,097855894;0,484534539;0,326501968
864;NA;NA;NA;2007;1,038819876;0,468997145;0,504562903;0,962630792;0,611894787;0,673757519;0,673757519;-0,101438124;0,292501048;0,226393468
865;NA;NA;NA;3413;1,700548082;-0,414208378;2,375553565;0,588045708;0,878517894;0,076883902;0,076883902;-0,555002351;0,539527642;-1,172428811
866;NA;NA;NA;1902;0,557280984;0,692137874;0,918551816;1,794426919;0,567976183;-0,523174781;-0,523174781;-0,324624091;0,197347678;-0,246030515
867;NA;NA;NA;358;0,188222923;0,98243403;0,883833949;5,312849162;-1,738487437;0,817926542;0,817926542;0,514699388;5,853980355;0,854446632
868;hs_rRNA_18S;Gm867;SNORD98;248;0,69273743;0,931005326;0,891785925;1,443548387;0,653419054;0,959468312;0,959468312;0,769807361;9,764637497;0,907441783
869;NA;NA;NA;4583;18,47983871;-12,70926932;24,48200937;0,054113026;0,987931297;-6,207516752;-6,207516752;-0,397377833;0,547579682;-1,210917862
870;NA;NA;NA;3921;0,855553131;0,92014183;0,888146724;1,168834481;0,294235814;0,612891722;0,612891722;-0,30454383;0,130686546;-0,150377159
871;NA;NA;NA;3762;0,95944912;0,911258284;0,887551906;1,042264753;0,305641614;0,794988885;0,794988885;0,067479812;0,208071667;0,172272435
872;NA;NA;NA;4871;1,294790005;0,24660328;0,969118995;0,772326011;0,678719485;0,39390207;0,39390207;-0,207138009;0,196731052;-0,244975652
873;NA;NA;NA;4838;0,99322521;0,490522051;-0,018383994;1,006821;0,541200859;0,319349866;0,319349866;-0,191647695;0,233992452;-0,305552597
874;NA;NA;NA;3043;0,628978917;0,709846718;-0,466922369;1,589878409;0,148177681;0,620657611;0,620657611;0,129674435;0,312919289;0,238398209
875;NA;NA;NA;3091;1,015773907;0,51918851;-0,106432138;0,984471045;0,531468504;0,496621433;0,496621433;-0,060103862;0,285141622;0,221931492
876;NA;NA;NA;3189;1,03170495;0,612218324;-0,253159714;0,969269363;0,474054357;0,663833074;0,663833074;0,038967729;0,677751196;0,40403956
877;NA;NA;NA;5011;1,571338978;0,32293805;0,361260807;0,63639992;0,715447824;0,548418784;0,548418784;-0,169762484;0,111369555;0,100227285
878;NA;NA;NA;10548;2,104969068;0,141268396;0,720042063;0,475066363;0,773899517;-0,231473607;-0,231473607;-0,496148926;0,464858231;-0,868817605
879;NA;NA;NA;5160;0,489192264;0,85214015;-0,49411505;2,044186047;-0,604215611;0,824261884;0,824261884;0,113049216;0,728846919;0,421627043
880;NA;NA;NA;9341;1,810271318;0,14187025;0,773297582;0,552403383;0,796383618;0,408504626;0,408504626;-0,392031687;0,157291913;-0,186674244
881;NA;NA;NA;10559;1,130392892;0,435110823;0,338659875;0,884648167;0,675139001;0,108147928;0,108147928;-0,388998438;0,379762261;-0,612378492
882;NA;NA;NA;5222;0,494554409;0,805990877;-0,530155675;2,022022214;-0,218814968;0,738006399;0,738006399;0,179390142;0,545275452;0,35290991
883;NA;NA;NA;6309;1,208157794;0,313669224;0,638606313;0,827706451;0,67002192;0,415494153;0,415494153;-0,129925659;0,076824589;0,071354144
884;NA;NA;NA;5990;0,949437312;0,607186011;0,293255524;1,053255426;0,517319083;0,562311244;0,562311244;-0,127425173;0,222320323;0,181908688
885;NA;NA;NA;5668;0,94624374;0,608386262;0,282296792;1,056810162;0,517436477;0,716682109;0,716682109;-0,029773587;0,3702036;0,270216241
886;NA;NA;NA;12385;2,1850741;-0,319081224;1,822980289;0,457650384;0,824977957;-0,24700142;-0,24700142;-0,379723877;0,528455302;-1,120881646
887;NA;NA;NA;6067;0,489866774;0,81130877;-0,22746255;2,041371353;-0,174921616;0,67515348;0,67515348;-0,10911424;0,251483191;0,200974582
888;NA;NA;NA;5627;0,927476512;0,594971286;0,32166863;1,07819442;0,53899819;0,624825055;0,624825055;-0,091100986;0,310332735;0,236867182
889;NA;NA;NA;6378;1,133463657;0,375503002;0,629664546;0,882251489;0,654678824;0,480220043;0,480220043;-0,120891235;0,076203992;-0,082504064
890;NA;NA;NA;4920;0,771401693;0,591913721;0,120795042;1,296341463;0,584937084;0,696266857;0,696266857;-0,213014116;0,086305736;0,07946371
891;NA;NA;NA;7091;1,441260163;0,046841874;0,718754205;0,693837258;0,800619992;-0,312814795;-0,312814795;-0,390830623;0,475613738;-0,907235175
892;NA;NA;NA;1974;0,278381046;0,85902534;0,627302848;3,592198582;-0,672471465;0,715756076;0,715756076;0,199760208;0,934856762;0,483292348
893;NA;NA;NA;1660;0,840932118;0,809657795;0,669664676;1,189156627;0,572486811;0,727464467;0,727464467;-0,525141922;1,879004404;0,652794214
894;NA;NA;NA;1487;0,895783133;0,778259624;0,688914085;1,116341627;0,64527114;0,855727858;0,855727858;0,454741498;2,333368704;0,70014434
895;NA;NA;NA;9250;6,220578346;-2,722749032;15,09754192;0,160756757;0,933196093;-1,234130764;-1,234130764;-0,44074017;0,568848887;-1,319703289
896;NA;NA;NA;6842;0,739675676;0,832256259;0,658140562;1,351943876;0,254487503;0,580029418;0,580029418;-0,474428947;0,193324719;-0,239699607
897;NA;NA;NA;5922;0,865536393;0,811153738;0,654641275;1,155352921;0,327802578;0,637878925;0,637878925;-0,040573975;0,165749931;0,142203688
898;NA;NA;NA;4958;0,837217156;0,558336038;0,774812255;1,194433239;0,464604113;0,677964207;0,677964207;0,052592623;0,266283525;0,210320937
899;NA;NA;NA;6788;1,369100444;0,020012367;0,957619678;0,7304066;0,797592376;0,317905191;0,317905191;-0,427418061;0,333038739;-0,499447758
900;NA;NA;NA;5545;0,816882734;0,561275722;0,232416945;1,224165915;0,615798014;-0,188969933;-0,188969933;-0,296104173;0,312980432;-0,455682211
901;NA;NA;NA;1522;0,274481515;0,876099319;-0,764066622;3,643232589;-0,939215589;0,818434383;0,818434383;0,404281249;1,635985071;0,620789814
902;NA;NA;NA;1892;1,243101183;0,236550544;0,59651044;0,804439746;0,760769447;0,463500073;0,463500073;-0,200899869;0,445185865;0,308160123
903;NA;NA;NA;1895;1,001585624;0,436606811;0,501620304;0,998416887;0,690449601;0,458277316;0,458277316;-0,066985359;0,000138796;0,00013885
904;NA;NA;NA;2205;1,163588391;0,606094938;0,277935398;0,859410431;0,479947821;0,388750369;0,388750369;-0,173908302;0,23692561;0,191614167
905;NA;NA;NA;1928;0,874376417;0,74252385;0,015634067;1,143672199;0,171405799;0,794162135;0,794162135;0,2385582;1,480846362;0,597036516
906;NA;NA;NA;5377;2,788900415;-0,281898721;1,592546896;0,358564255;0,84580042;0,251530186;0,251530186;-0,323774596;0,117921943;-0,133714704
907;NA;NA;NA;9882;1,837827785;0,238364018;0,712617713;0,544120623;0,784959093;-0,048493246;-0,048493246;-0,653805443;0,608043051;-1,551701175
908;NA;NA;NA;4698;0,475409836;0,85539795;-0,201766385;2,103448276;-0,335350509;0,589699051;0,589699051;-0,112453728;0,210772729;0,174111769
909;NA;NA;NA;3229;0,687313751;0,709488634;0,006152645;1,45493961;0,324000151;0,700022973;0,700022973;0,078786641;0,785098582;0,43988314
910;NA;NA;NA;4073;1,261381233;0,326490932;0,625811959;0,792781733;0,690557312;0,403562877;0,403562877;-0,060248395;0,177040539;0,150442964
911;NA;NA;NA;4713;1,157132335;0,615185386;0,357569229;0,864205389;0,480634822;0,707760292;0,707760292;-0,114400969;0,656108345;0,396225525
912;NA;NA;NA;6720;1,425843412;0,457686839;0,496163045;0,701339286;0,800335198;0,678899493;0,678899493;-0,493588552;0,147972968;0,128916057
913;NA;NA;NA;17737;2,639434524;-0,406458563;1,429263707;0,378869031;0,900112147;-1,655687922;-1,655687922;-0,64246847;0,73853784;-2,8252544
914;NA;NA;NA;3555;0,200428483;0,944987328;0,291708825;4,98931083;-2,904917282;0,859722158;0,859722158;-0,008463747;1,532672725;0,605227398
915;NA;NA;NA;3448;0,969901547;0,640216451;0,551352818;1,031032483;0,774456988;0,775991976;0,775991976;-0,581915639;1,24191604;0,554024616
916;NA;NA;NA;7763;2,251450116;-0,571774154;1,527701676;0,444158186;0,9117675;-0,877900691;-0,877900691;-0,472276286;0,596406491;-1,478212291
917;NA;NA;NA;2331;0,300270514;0,896137268;0,184409271;3,33033033;-1,184027228;0,833118604;0,833118604;0,099310481;0,978412476;0,494651445
918;NA;NA;NA;3250;1,394251394;0,357514727;0,684229507;0,717230769;0,770099941;0,56599164;0,56599164;-0,331188477;0,233199501;0,189148376
919;NA;NA;NA;3791;1,166461538;0,175672413;0,8672357;0,85729359;0,774468553;0,187848037;0,187848037;-0,417897677;0,389323784;-0,637804407
920;NA;NA;NA;2358;0,621999472;0,755280524;0,159990161;1,607718405;0,200023661;0,354078288;0,354078288;-0,070601269;0,128990875;0,114296164
921;NA;NA;NA;1211;0,513570823;0,79937779;-0,021098044;1,947151115;-0,047123948;0,809805661;0,809805661;0,282482715;1,410543686;0,585356184
922;NA;NA;NA;2433;2,009083402;-0,22761007;1,339328162;0,497739416;0,820233532;0,209256499;0,209256499;-0,167226464;0,03616529;-0,037538296
923;NA;NA;NA;3217;1,322235923;0,470726306;0,515464682;0,756294684;0,646123067;0,38793435;0,38793435;-0,332678612;0,176940565;-0,215060283
924;NA;NA;NA;2623;0,815355922;0,708146186;0,220300403;1,226458254;0,305142394;0,730017954;0,730017954;-0,075845198;0,21354501;0,176023213
925;NA;NA;NA;4350;1,658406405;0,069694183;0,943029104;0,602988506;0,751889721;0,057623706;0,057623706;-0,311731214;0,391289359;-0,64305949
926;NA;NA;NA;2600;0,597701149;0,779618645;0,236892555;1,673076923;0,045553228;0,59236844;0,59236844;-0,140252306;0,314362897;0,239245097
927;NA;NA;NA;2158;0,83;0,677298451;0,399084816;1,204819277;0,405118235;0,760033221;0,760033221;0,123024553;0,737597816;0,424606015
928;NA;NA;NA;4576;2,120481928;-0,544810265;2,012621152;0,471590909;0,84276799;-0,05789289;-0,05789289;-0,427565432;0,439267275;-0,783686197
929;NA;NA;NA;3512;0,767482517;0,653926929;0,423790349;1,302961276;0,429024485;0,306242003;0,306242003;-0,343068384;0,244954829;-0,324546429
930;NA;NA;NA;1932;0,550113895;0,79508758;0,223596052;1,817805383;-0,041442923;0,685698264;0,685698264;0,117300185;0,627399461;0,385645308
931;NA;NA;NA;1806;0,934782609;0,486934967;0,548106249;1,069767442;0,576308948;0,622672193;0,622672193;0,005696757;0,43445082;0,302985984
932;NA;NA;NA;2793;1,546511628;0,005450463;0,975148393;0,646616541;0,75840942;0,190398568;0,190398568;-0,222925032;0,304571827;-0,438188544
933;NA;NA;NA;2178;0,77980666;0,624683574;-0,257019884;1,282369146;0,375346673;0,550759589;0,550759589;-0,174655221;0,077727591;-0,084320302
934;NA;NA;NA;1841;0,845270891;0,563849833;-0,319227523;1,183052689;0,476835604;0,536853347;0,536853347;-0,092165054;0,030273158;0,029399115
935;NA;NA;NA;1526;0,828897338;0,494645944;0,493993996;1,206422018;0,509856861;0,396091367;0,396091367;-0,046211981;0,004756488;0,004737059
936;NA;NA;NA;1100;0,720838794;0,689868233;0,068013141;1,387272727;0,297536791;0,640006024;0,640006024;0,014631494;0,458482719;0,314551835
937;NA;NA;NA;1028;0,934545455;0,539341245;0,340047316;1,070038911;0,590143815;0,690244756;0,690244756;-0,077628732;0,395606363;0,283663103
938;NA;NA;NA;2097;2,039883268;-0,479654704;2,441806605;0,49022413;0,841148268;-0,256880235;-0,256880235;-0,45792936;0,55313331;-1,239125548
939;NA;NA;NA;981;0,467811159;0,797119471;0,026796771;2,137614679;-0,034105767;0,546652316;0,546652316;-0,158047655;0,128095187;0,113652575
940;NA;NA;NA;622;0,634046891;0,728899405;0,102767649;1,577170418;0,29618516;0,688750072;0,688750072;0,040953861;0,753527076;0,430114527
941;NA;NA;NA;624;1,003215434;0,368350046;0,690847929;0,996794872;0,64860074;0,477900789;0,477900789;-0,022608527;0,192252632;0,161468279
942;NA;NA;NA;728;1,166666667;0,495870091;0,324543549;0,857142857;0,587451532;0,436979473;0,436979473;-0,124967379;0,11468486;0,103012224
943;NA;NA;NA;661;0,907967033;0,642601335;0,132884804;1,101361573;0,378088856;0,731721397;0,731721397;0,122497664;0,469391;0,319774685
944;NA;NA;NA;1377;2,083207262;-0,240498764;1,668872171;0,480029049;0,82084146;0,131176461;0,131176461;-0,45278413;0,440837216;-0,789412489
945;NA;NA;NA;1140;0,82788671;0,620971646;0,122248948;1,207894737;0,502851686;0,254720994;0,254720994;-0,398005579;0,324968864;-0,482039001
946;NA;NA;NA;520;0,456140351;0,80532239;-0,189827867;2,192307692;-0,111529658;0,718639389;0,718639389;0,175582094;0,631578947;0,38755269
947;NA;NA;NA;479;0,921153846;0,362731782;0,472244656;1,08559499;0,631956389;0,473187221;0,473187221;-0,171887403;0,225877193;0,184571275
948;NA;NA;NA;409;0,853862213;0,451046018;0,315512195;1,171149144;0,583642659;0,369388321;0,369388321;-0,030664482;0,01758665;-0,017946031
949;NA;NA;NA;308;0,753056235;0,696804069;-0,138449596;1,327922078;0,287730625;0,561311686;0,561311686;0,002184394;0,48790666;0,328629611
950;NA;NA;NA;302;0,980519481;0,642277555;-0,02330856;1,01986755;0,425819303;0,718867915;0,718867915;0,175375154;1,039082856;0,510409556
951;NA;NA;NA;668;2,21192053;-0,085254338;1,179875682;0,452095808;0,795458274;0,28004979;0,28004979;-0,153567064;0,066359846;-0,071190446
952;NA;NA;NA;1111;1,663173653;0,455390831;0,41725327;0,601260126;0,645353918;0,070104522;0,070104522;-0,477091972;0,238498675;-0,31356565
953;NA;NA;NA;755;0,679567957;0,817992959;-0,413276822;1,471523179;-0,315181786;0,781513182;0,781513182;0,171958019;0,902325258;0,474657584
954;NA;NA;NA;1688;2,235761589;0,128496974;0,764627002;0,447274882;0,745033406;0,364718284;0,364718284;-0,09952572;0,090477081;0,083015254
955;NA;NA;NA;2290;1,356635071;0,485673589;-0,119977971;0,737117904;0,600939594;0,539848868;0,539848868;-0,125925406;0,03640102;-0,037793228
956;NA;NA;NA;3278;1,431441048;0,466701261;0,247864576;0,698596705;0,594024146;0,408347403;0,408347403;-0,236934436;0,263406687;-0,357749365
957;NA;NA;NA;3044;0,928615009;0,633625043;-0,20472276;1,076872536;0,349993545;0,560806363;0,560806363;-0,157535681;0,027741768;-0,028542975
958;NA;NA;NA;2579;0,847240473;0,60239931;-0,475314263;1,180302443;0,487987682;0,669792373;0,669792373;-0,088861703;0,147796818;0,12880916
959;NA;NA;NA;3698;1,433889104;0,141288562;0,509435557;0,697404002;0,737185436;0,07266947;0,07266947;-0,278174925;0,376872839;-0,605071388
960;NA;NA;NA;1730;0,467820443;0,768560118;-0,898180364;2,137572254;0,004050378;0,715157726;0,715157726;0,002297773;0,376554471;0,273663393
961;NA;NA;NA;1896;1,095953757;0,375995371;0,215617477;0,912447257;0,661755334;0,388220418;0,388220418;-0,205442737;0,026232556;0,025575136
962;NA;NA;NA;1262;0,665611814;0,631806398;-0,367976738;1,502377179;0,400445464;0,591779705;0,591779705;0,062439264;0,216360378;0,177991087
963;NA;NA;NA;1193;0,945324881;0,472129755;-0,297380013;1,057837385;0,551753013;0,556024418;0,556024418;-0,089852833;0,132857269;0,117363031
964;NA;NA;NA;1320;1,106454317;0,323139408;-0,621344178;0,903787879;0,639919081;0,347889595;0,347889595;-0,124322556;0,188095143;-0,231887617
965;NA;NA;NA;942;0,713636364;0,612952303;0,268075129;1,401273885;0,372639782;0,55422584;0,55422584;-0,044685067;0,071887035;0,067132284
966;NA;NA;NA;890;0,944798301;0,603422539;0,292689373;1,058426966;0,495499376;0,414915571;0,414915571;-0,149390309;0,180282356;0,152890492
967;NA;NA;NA;615;0,691011236;0,72930476;0,234501308;1,447154472;0,226408602;0,81986374;0,81986374;0,28424528;0,972060834;0,493322348
968;NA;NA;NA;1386;2,253658537;-0,51174652;1,348817387;0,443722944;0,910422719;0,147366441;0,147366441;-0,646474474;0,373771487;-0,597549139
969;NA;NA;NA;1654;1,193362193;0,699940506;0,667417474;0,837968561;0,806479401;-1,728516431;-1,728516431;-0,735180296;0,475767213;-0,908596763
970;NA;NA;NA;252;0,15235792;0,967055699;0,529511033;6,563492063;-4,156973368;0,960988614;0,960988614;0,660802835;4,378094446;0,81465926
971;NA;NA;NA;1224;4,857142857;-1,575094969;2,201306067;0,205882353;0,954921529;-0,423316007;-0,423316007;-0,388319937;0,045327605;-0,047520382
972;NA;NA;NA;1157;0,945261438;0,798189546;0,564680257;1,057908384;0,728462955;0,58900303;0,58900303;-0,35680451;0,728592855;0,421705447
973;NA;NA;NA;1714;1,481417459;0,716412831;0,618953304;0,675029172;0,379816515;0,759148487;0,759148487;0,213297205;1,308025165;0,566872373
974;NA;NA;NA;4931;2,876896149;-0,145919247;1,094896561;0,347596836;0,801884143;0,268613241;0,268613241;-0,108671842;0,041607974;-0,043423544
975;NA;NA;NA;8720;1,768403975;0,403853566;0,534158678;0,565481651;0,683145728;0,278894842;0,278894842;-0,484121912;0,440784193;-0,788380063
976;NA;NA;NA;7203;0,82603211;0,764873356;0,013345135;1,210606692;0,153936119;0,554475189;0,554475189;-0,240003121;0,032934919;-0,034061459
977;NA;NA;NA;5391;0,748438151;0,689464946;0,126590273;1,336115748;0,344077023;0,718542165;0,718542165;0,026435304;0,393663127;0,28250408
978;NA;NA;NA;8801;1,632535708;0,135179737;0,707836322;0,612544029;0,747619384;0,136506294;0,136506294;-0,295168062;0,262876858;-0,356680405
979;NA;NA;NA;5222;0,593341666;0,7494053;-0,371004065;1,68536959;0,137832852;0,735532328;0,735532328;0,003276161;0,395381763;0,283389128
980;NA;NA;NA;8395;1,607621601;0,229613932;0,522336766;0,622036927;0,721659355;0,330874993;0,330874993;-0,231010945;0,179032622;-0,218106839
981;NA;NA;NA;6270;0,746873139;0,62994081;-0,367319489;1,33891547;0,432136053;0,638464326;0,638464326;-0,176768287;0,046114529;0,044088442
982;NA;NA;NA;7529;1,200797448;0,373841511;-0,032609053;0,832779918;0,646987843;0,40484947;0,40484947;-0,215431618;0,222482002;-0,286192743
983;NA;NA;NA;4779;0,63474565;0,60841664;0,204303706;1,575434191;0,43585743;0,576419866;0,576419866;-0,130106464;0,037800044;0,036430588
984;NA;NA;NA;4044;0,846202134;0,588089461;0,251934228;1,181750742;0,544423092;0,447638198;0,447638198;-0,172333137;0,063509206;0,059730533
985;NA;NA;NA;1812;0,448071217;0,752769255;-0,033815058;2,231788079;0,307186934;0,802104145;0,802104145;0,105287865;0,829549743;0,453554168
986;NA;NA;NA;3307;1,825055188;-0,292272919;1,395340411;0,547928636;0,851439035;-0,407681372;-0,407681372;-0,4746611;0,390735378;-0,641641302
987;NA;NA;NA;1054;0,318717871;0,882538281;0,233079522;3,137571157;-0,523089824;0,796051074;0,796051074;0,090600569;1,107907209;0,525832268
988;NA;NA;NA;1277;1,211574953;0,49093685;0,625386236;0,825371966;0,709563867;0,67312997;0,67312997;-0,099859933;0,651202537;0,394567753
989;NA;NA;NA;2480;1,942051684;-0,385906474;1,448299194;0,514919355;0,855323089;-0,085618218;-0,085618218;-0,452998083;0,490718938;-0,964315491
990;NA;NA;NA;1672;0,674193548;0,733452528;0,187456221;1,483253589;0,214670037;0,351732598;0,351732598;-0,260297905;0,08619876;-0,094391622
991;NA;NA;NA;1000;0,598086124;0,800375293;0,103783866;1,672;-0,029987332;0,766582144;0,766582144;0,115057857;1,010726116;0,502917092
992;NA;NA;NA;1307;1,307;0,315717514;0,853497648;0,765110941;0,732788996;0,555660833;0,555660833;-0,167929299;0,283216643;0,220839935
993;NA;NA;NA;2704;2,068859985;0,431190712;0,767892807;0,483357988;0,795604151;0,110389212;0,110389212;-0,640081356;0,104436229;-0,116663225
994;NA;NA;NA;1295;0,478920118;0,89074379;0,519884024;2,088030888;-0,210412287;0,918144002;0,918144002;0,153793422;1,654117934;0,623408228
995;NA;NA;NA;6333;4,89034749;-1,886483506;3,21746007;0,204484447;0,945544214;-0,782353407;-0,782353407;-0,769911251;0,672876539;-2,057943023
996;NA;NA;NA;3171;0,500710564;0,861590353;0,565038657;1,997161779;0,321776691;0,160202774;0,160202774;-0,679338153;0,165328201;-0,198150542
997;NA;NA;NA;1078;0,33995585;0,914566457;0,534080641;2,941558442;-0,541184806;0,862239933;0,862239933;0,315568914;1,941612604;0,660258431
998;NA;NA;NA;1645;1,525974026;-0,057468008;1,028500689;0,655319149;0,80991341;0,283651016;0,283651016;-0,165765441;0,150588348;0,130948574
999;NA;NA;NA;1713;1,041337386;0,563594806;0,462508043;0,960303561;0,624770039;0,545136396;0,545136396;-0,184759424;0,118313579;0,105851648
1000;NA;NA;NA;1720;1,004086398;0,594590179;0,408421319;0,995930233;0,526677986;0,697191407;0,697191407;-0,091668182;0,207070553;0,17163063
1001;NA;NA;NA;3272;1,902325581;-0,137923852;1,16940994;0,525672372;0,799792634;-0,191058129;-0,191058129;-0,380268674;0,516892598;-1,070610179
1002;NA;NA;NA;1583;0,483801956;0,822985075;0,030723291;2,066961466;-0,244192406;0,662609976;0,662609976;-0,120161722;0,351973684;0,260462257
1003;NA;NA;NA;1289;0,81427669;0,653277973;0,281246082;1,228083786;0,502234876;0,726243786;0,726243786;-0,056827267;0,616972664;0,381743367
1004;NA;NA;NA;2250;1,745539178;-0,020778443;1,027910627;0,572888889;0,799209599;-0,063162446;-0,063162446;-0,313493482;0,32527064;-0,482393328
1005;NA;NA;NA;1272;0,565333333;0,792085653;-0,374610748;1,768867925;-0,105546449;0,721338216;0,721338216;0,071514094;0,601934924;0,375939267
1006;NA;NA;NA;1980;1,556603774;0,419192901;0,47569347;0,642424242;0,650590779;0,583753854;0,583753854;-0,092370494;0,326642578;0,246311192
1007;NA;NA;NA;2617;1,321717172;0,367658132;0,517523175;0,756591517;0,748314807;0,57769953;0,57769953;-0,448359071;0,095733987;-0,105914014
1008;NA;NA;NA;4521;1,72755063;0,172853944;0,728460639;0,578854236;0,787740928;-0,402099449;-0,402099449;-0,467051149;0,580879443;-1,386680003
1009;NA;NA;NA;1496;0,330900243;0,879002318;-1,239790652;3,022058824;-0,977052842;0,736917244;0,736917244;0,082888403;0,796716239;0,44359401
1010;NA;NA;NA;1448;0,967914439;0,592006176;0,16489786;1,033149171;0,59483217;0,689589835;0,689589835;-0,00475055;0,817442156;0,449947018
1011;NA;NA;NA;2103;1,452348066;0,079594545;0,860489724;0,688540181;0,787173494;0,341254706;0,341254706;-0,192036543;0,143423554;-0,167531082
1012;NA;NA;NA;2595;1,233951498;0,43493155;0,314849818;0,810404624;0,602914868;0,180815151;0,180815151;-0,295996985;0,295079474;-0,418828506
1013;NA;NA;NA;1617;0,623121387;0,767864488;-0,973219314;1,604823748;-0,073301249;0,704165061;0,704165061;0,103536984;0,504407651;0,33542435
1014;NA;NA;NA;2141;1,324056895;0,364634872;0,26845197;0,755254554;0,640465635;0,502774901;0,502774901;-0,015185252;0,149601946;0,130186561
1015;NA;NA;NA;2908;1,358243811;0,375143222;0,220712331;0,736244842;0,64091493;0,435245456;0,435245456;-0,182597863;0,097257151;-0,107776207
1016;NA;NA;NA;2770;0,952544704;0,589016526;-0,173192978;1,049819495;0,495347691;0,642977627;0,642977627;-0,212677456;0,013599499;0,013421812
1017;NA;NA;NA;4010;1,44765343;0,289543761;0,535455863;0,690773067;0,696938729;-0,004855913;-0,004855913;-0,265173066;0,362621213;-0,569148388
1018;NA;NA;NA;2027;0,505486284;0,820061991;-0,308241999;1,978293044;-0,299255587;0,741207392;0,741207392;0,058311554;0,759420741;0,431752121
1019;NA;NA;NA;2552;1,259003453;0,448771044;0,417013395;0,794278997;0,662352794;0,629035861;0,629035861;-0,058945251;0,400828746;0,286216897
1020;NA;NA;NA;5000;1,959247649;-0,163475052;1,283251301;0,5104;0,809300678;-0,081463214;-0,081463214;-0,334369262;0,449878445;-0,818077431
1021;NA;NA;NA;3278;0,6556;0,766271245;-0,058403421;1,525320317;0,000548624;0,588488931;0,588488931;-0,148094735;0,159291183;0,137440102
1022;NA;NA;NA;3107;0,947834045;0,637670477;0,136280595;1,055037013;0,410706617;0,672467398;0,672467398;0,076553229;0,439790354;0,305522714
1023;NA;NA;NA;4486;1,443836498;0,185734395;0,714197841;0,692599198;0,707264319;0,3755984;0,3755984;-0,132699165;0,122030896;-0,139027536
1024;NA;NA;NA;5263;1,173205528;0,454650643;0,164465321;0,852365571;0,565462405;0,296460765;0,296460765;-0,218407384;0,225233963;-0,290783529
1025;NA;NA;NA;4051;0,769713091;0,717098593;-0,530794783;1,299185386;0,138270886;0,646748738;0,646748738;0,011577806;0,359367694;0,264411866
1026;NA;NA;NA;4623;1,141199704;0,474685233;0,20997455;0,87627082;0,576398883;0,593327426;0,593327426;-0,017024311;0,229642825;0,186788566
1027;NA;NA;NA;7782;1,683322518;0,23863877;0,533394437;0,594063223;0,711969619;0,263385135;0,263385135;-0,287915267;0,226201505;-0,292374659
1028;NA;NA;NA;5592;0,718581342;0,720851572;-0,049609305;1,391630901;0,2881315;0,747066654;0,747066654;-0,146757467;0,259271458;0,205919283
1029;NA;NA;NA;10023;1,792381974;0,076510111;0,809436293;0,557916791;0,773281735;0,456350247;0,456350247;-0,328518504;0,410010711;-0,695063553
1030;NA;NA;NA;5327;0,531477602;0,697113597;0,958840093;1,881546837;0,836190382;0,801565124;0,801565124;-0,326138185;0,00458847;0,004568366
1031;NA;NA;NA;5052;0,948376197;0,945403886;0,944294075;1,054433888;0,90601665;-3,469128003;-3,469128003;-0,275157227;0,144426969;0,126222077
1032;hs_rRNA_18S;Am1031;SNORD59A, SNORD59B;253;0,050079177;0,997096995;0,941499192;19,96837945;-7,883659893;0,997273324;0,997273324;0,901280426;22,68462495;0,957937751
1033;NA;NA;NA;8189;32,36758893;-27,78345184;164,5456373;0,030895103;0,997449652;-13,45390893;-13,45390893;-0,648936283;0,581129105;-1,38777499
1034;NA;NA;NA;5357;0,654170228;0,960778879;0,942175104;1,528654097;0,875633969;0,739641248;0,739641248;-0,678217155;0,380925719;-0,615500603
1035;NA;NA;NA;3195;0,596415904;0,964673685;0,958856462;1,676682316;0,518503616;0,480413511;0,480413511;-0,114969548;0,171357289;0,146328601
